price,suburb,city_name,state,lat,lon
405000,South Brisbane,Brisbane,QLD,-27.47429,153.015586
405000,Werribee,Melbourne,VIC,-37.882564,144.658934
406000,Mornington,Melbourne,VIC,-38.21818,145.045104
410000,Doncaster,Melbourne,VIC,-37.782701,145.113852
410000,West Footscray,Melbourne,VIC,-37.804943,144.875805
412500,Kingsville,Melbourne,VIC,-37.805725,144.882032
414000,Toowong,Brisbane,QLD,-27.481982,152.996327
415000,Bayswater,Melbourne,VIC,-37.849646,145.268343
418000,Fairfield,Sydney,NSW,-33.877671,150.943798
420000,Brunswick East,Melbourne,VIC,-37.772802,144.974915
420000,Coorparoo,Brisbane,QLD,-27.507186,153.071304
420000,Hallam,Melbourne,VIC,-37.997996,145.262827
420000,Renown Park,Adelaide,SA,-34.895131,138.583622
425000,Jolimont,Perth,WA,-31.947836,115.813411
426000,Acacia Ridge,Brisbane,QLD,-27.594381,153.020742
430000,Blacktown,Sydney,NSW,-33.782657,150.91168
430000,Carlisle,Perth,WA,-31.980881,115.925796
430000,Holden Hill,Adelaide,SA,-34.855035,138.670634
430000,Huntingdale,Perth,WA,-32.085311,115.961786
430000,Rosewater,Adelaide,SA,-34.847926,138.521759
430000,Thornlie,Perth,WA,-32.070647,115.942491
437000,Hazelwood Park,Adelaide,SA,-34.939341,138.653726
440000,Bedford,Perth,WA,-31.913928,115.900194
440000,Penrith,Sydney,NSW,-33.761523,150.700119
440000,Waikiki,Perth,WA,-32.318089,115.755041
443500,Theodore,Canberra,ACT,-35.442304,149.12669
445000,Ballajura,Perth,WA,-31.844475,115.8869
445000,St Kilda,Melbourne,VIC,-37.856905,144.984574
449000,Oxley,Brisbane,QLD,-27.558237,152.980795
449000,Piara Waters,Perth,WA,-32.133478,115.924771
449000,Rivervale,Perth,WA,-31.964775,115.921351
450000,Ballajura,Perth,WA,-31.851993,115.914445
450000,Frankston,Melbourne,VIC,-38.144654,145.152266
450000,Hoppers Crossing,Melbourne,VIC,-37.858414,144.684699
452000,Sunbury,Melbourne,VIC,-37.584668,144.718921
455000,Dandenong,Melbourne,VIC,-37.993248,145.200481
455000,Noarlunga Downs,Adelaide,SA,-35.14853,138.492699
456600,Belconnen,Canberra,ACT,-35.237288,149.069368
458000,Marion,Adelaide,SA,-34.999963,138.556687
460000,Hoppers Crossing,Melbourne,VIC,-37.869048,144.686061
460000,Meadow Heights,Melbourne,VIC,-37.650371,144.930061
460000,Pakenham,Melbourne,VIC,-38.077924,145.490483
460000,Werribee,Melbourne,VIC,-37.901203,144.598271
465000,Golden Grove,Adelaide,SA,-34.777483,138.712314
465000,Sinagra,Perth,WA,-31.737838,115.802943
465000,Wanneroo,Perth,WA,-31.733078,115.789118
472000,Coombs,Canberra,ACT,-35.316125,149.038886
472500,Old Noarlunga,Adelaide,SA,-35.189917,138.493303
475000,Harris Park,Sydney,NSW,-33.823343,151.009223
475000,Riverwood,Sydney,NSW,-33.944325,151.051822
478000,Cheltenham,Melbourne,VIC,-37.954656,145.061243
480000,Greenway,Canberra,ACT,-35.413868,149.06582
480000,Wynn Vale,Adelaide,SA,-34.793404,138.676246
482000,Everard Park,Adelaide,SA,-34.953114,138.574695
483000,Werribee,Melbourne,VIC,-37.901492,144.633796
485000,Noble Park,Melbourne,VIC,-37.963581,145.17722
485000,Werribee,Melbourne,VIC,-37.90746,144.630703
486150,Hastings,Melbourne,VIC,-38.302689,145.178718
488000,Rye,Melbourne,VIC,-38.382702,144.785653
489000,Roleystone,Perth,WA,-32.120301,116.071146
490000,Hoppers Crossing,Melbourne,VIC,-37.883275,144.691282
490000,Somerville,Melbourne,VIC,-38.233238,145.1728
491000,Pakenham,Melbourne,VIC,-38.064282,145.448365
492000,Bonbeach,Melbourne,VIC,-38.05734,145.132639
492000,Dianella,Perth,WA,-31.899707,115.870793
492000,Kurunjang,Melbourne,VIC,-37.659828,144.596382
492000,Narre Warren,Melbourne,VIC,-38.004613,145.311773
493000,Stafford Heights,Brisbane,QLD,-27.390803,153.002682
497000,Para Vista,Adelaide,SA,-34.832216,138.666593
498500,Campbellfield,Melbourne,VIC,-37.677909,144.967174
500000,Ashgrove,Brisbane,QLD,-27.44386,152.981748
500000,Burnside Heights,Melbourne,VIC,-37.730855,144.760246
500000,Cranebrook,Sydney,NSW,-33.728893,150.709676
500000,Elwood,Melbourne,VIC,-37.886532,144.988679
500000,Rivervale,Perth,WA,-31.960869,115.921985
500000,Rockbank,Melbourne,VIC,-37.722659,144.655012
500000,Wyndham Vale,Melbourne,VIC,-37.878807,144.62749
505000,Bonython,Canberra,ACT,-35.429711,149.075913
505000,Mount Nasura,Perth,WA,-32.141762,116.024511
507000,Manly West,Brisbane,QLD,-27.462828,153.171289
510000,Hoppers Crossing,Melbourne,VIC,-37.887751,144.683148
510000,Pakenham,Melbourne,VIC,-38.088163,145.461375
515000,Cranbourne North,Melbourne,VIC,-38.070446,145.288991
515000,Hawthorndene,Adelaide,SA,-35.024813,138.63703
515000,Keperra,Brisbane,QLD,-27.407218,152.956685
515000,Pendle Hill,Sydney,NSW,-33.804355,150.958291
516000,Bonython,Canberra,ACT,-35.426024,149.075799
520000,Doreen,Melbourne,VIC,-37.583163,145.123949
520000,Glebe,Sydney,NSW,-33.882626,151.194494
520000,Mornington,Melbourne,VIC,-38.222047,145.046544
525000,Noble Park,Melbourne,VIC,-37.970623,145.177163
525000,Noble Park,Melbourne,VIC,-37.958407,145.18071
525250,Bonbeach,Melbourne,VIC,-38.05798,145.121889
525500,Hoppers Crossing,Melbourne,VIC,-37.87909,144.684885
528000,Hamilton Hill,Perth,WA,-32.08803,115.790911
530000,Marino,Adelaide,SA,-35.043943,138.516676
530000,North Haven,Adelaide,SA,-34.789055,138.485531
530000,South Yarra,Melbourne,VIC,-37.835112,144.996089
530000,Wentworth Point,Sydney,NSW,-33.830501,151.07589
530000,Westmead,Sydney,NSW,-33.807924,150.977789
530500,Tarneit,Melbourne,VIC,-37.849632,144.657669
535000,Bullsbrook,Perth,WA,-31.656359,116.031769
535000,Dunlop,Canberra,ACT,-35.193637,149.018239
535000,Pakenham,Melbourne,VIC,-38.086952,145.485012
535000,Taylor,Canberra,ACT,-35.153259,149.102722
535000,Werribee,Melbourne,VIC,-37.886091,144.679468
540000,Mornington,Melbourne,VIC,-38.239447,145.062728
542000,Cowandilla,Adelaide,SA,-34.929711,138.55689
545000,Dandenong,Melbourne,VIC,-37.977569,145.207537
550000,Banks,Canberra,ACT,-35.467593,149.094493
550000,Zetland,Sydney,NSW,-33.906661,151.206818
555500,Wyndham Vale,Melbourne,VIC,-37.894528,144.606951
557000,Sunbury,Melbourne,VIC,-37.577576,144.735124
558000,Melbourne,Melbourne,VIC,-37.816264,144.954003
558000,Tarneit,Melbourne,VIC,-37.84721,144.666809
560000,Beeliar,Perth,WA,-32.131002,115.820755
560000,Willagee,Perth,WA,-32.05528,115.797903
562500,Camden Park,Adelaide,SA,-34.962994,138.542354
562500,Sydney Olympic Park,Sydney,NSW,-33.847437,151.07328
565000,Murarrie,Brisbane,QLD,-27.463124,153.103737
565000,Point Cook,Melbourne,VIC,-37.890272,144.719597
567000,Koo Wee Rup,Melbourne,VIC,-38.193619,145.50172
570000,Campbelltown,Sydney,NSW,-34.062979,150.822038
570000,Ormond,Melbourne,VIC,-37.904625,145.040434
570000,Pakenham,Melbourne,VIC,-38.079402,145.451913
570000,Whittlesea,Melbourne,VIC,-37.5062,145.116996
575000,Gilmore,Canberra,ACT,-35.414057,149.135969
575000,MacGregor,Canberra,ACT,-35.2106,148.999574
575000,Point Cook,Melbourne,VIC,-37.882074,144.710844
575000,Wyndham Vale,Melbourne,VIC,-37.887812,144.630349
575000,Wyndham Vale,Melbourne,VIC,-37.866839,144.59188
576000,Hampton Park,Melbourne,VIC,-38.031788,145.278449
577500,Bradbury,Sydney,NSW,-34.093227,150.809525
580000,Coopers Plains,Brisbane,QLD,-27.563952,153.046839
580000,Wattle Grove,Perth,WA,-32.002176,115.979298
585000,Hornsby,Sydney,NSW,-33.70369,151.087271
585000,Kingswood,Sydney,NSW,-33.77093,150.721557
585000,Wyndham Vale,Melbourne,VIC,-37.880907,144.619225
590000,Bow Bowing,Sydney,NSW,-34.019191,150.83681
592000,Skye,Melbourne,VIC,-38.101192,145.197764
596000,Landsdale,Perth,WA,-31.805412,115.865825
598000,Gymea,Sydney,NSW,-34.034062,151.081358
599000,Penrith,Sydney,NSW,-33.750636,150.681695
600000,Bayswater,Melbourne,VIC,-37.851912,145.269663
600000,Thornbury,Melbourne,VIC,-37.756775,145.002274
605000,Cranbourne East,Melbourne,VIC,-38.119756,145.304543
605000,Homebush West,Sydney,NSW,-33.861493,151.065254
605000,Werrington County,Sydney,NSW,-33.751824,150.743061
606000,Conder,Canberra,ACT,-35.456672,149.102355
607000,Officer,Melbourne,VIC,-38.052245,145.401953
610000,Jamisontown,Sydney,NSW,-33.762279,150.681996
610000,South Penrith,Sydney,NSW,-33.779769,150.689627
615000,Flinders Park,Adelaide,SA,-34.907894,138.543373
615000,Penrith,Sydney,NSW,-33.747765,150.695416
620000,Mill Park,Melbourne,VIC,-37.671582,145.067199
620000,Noble Park,Melbourne,VIC,-37.956949,145.177293
625000,Clyde North,Melbourne,VIC,-38.080317,145.334951
625000,Kalkallo,Melbourne,VIC,-37.536826,144.957812
626000,Frankston,Melbourne,VIC,-38.144637,145.144523
627000,Noranda,Perth,WA,-31.869952,115.895358
630000,Adelaide,Adelaide,SA,-34.921529,138.599059
630000,Glen Iris,Melbourne,VIC,-37.855154,145.048142
630000,Reservoir,Melbourne,VIC,-37.723297,144.994663
630000,Skye,Melbourne,VIC,-38.092377,145.201295
631000,Darch,Perth,WA,-31.810915,115.848569
631300,Truganina,Melbourne,VIC,-37.849934,144.72748
632000,Hawthorn,Melbourne,VIC,-37.81987,145.038935
635000,Everton Park,Brisbane,QLD,-27.400986,152.993181
635000,Ngunnawal,Canberra,ACT,-35.180872,149.117655
640000,Warwick,Perth,WA,-31.835011,115.810087
645000,Albion,Brisbane,QLD,-27.440276,153.046639
645000,North Perth,Perth,WA,-31.933088,115.846499
645000,Scullin,Canberra,ACT,-35.237238,149.039661
645000,Tarneit,Melbourne,VIC,-37.845061,144.681147
650000,Upper Mount Gravatt,Brisbane,QLD,-27.548558,153.083165
655000,Hillside,Melbourne,VIC,-37.689733,144.755016
657500,Seven Hills,Sydney,NSW,-33.780003,150.94647
660000,Heidelberg Heights,Melbourne,VIC,-37.749274,145.054287
660000,Thornbury,Melbourne,VIC,-37.76114,145.026535
665000,Elwood,Melbourne,VIC,-37.878071,144.97949
665000,Emerald,Melbourne,VIC,-37.916903,145.466506
665000,Harrison,Canberra,ACT,-35.189666,149.152604
665000,Kenmore,Brisbane,QLD,-27.509134,152.946663
665000,Wentworth Point,Sydney,NSW,-33.824726,151.077906
667000,Mortdale,Sydney,NSW,-33.97005,151.07692
669000,Narrabeen,Sydney,NSW,-33.721463,151.295753
670000,Holland Park West,Brisbane,QLD,-27.526296,153.067014
673000,Seven Hills,Sydney,NSW,-33.778288,150.922416
675000,Beaconsfield,Melbourne,VIC,-38.062025,145.385279
675000,Ivanhoe,Melbourne,VIC,-37.770648,145.040267
680000,Ruse,Sydney,NSW,-34.072393,150.844321
680500,Zetland,Sydney,NSW,-33.904267,151.208359
683000,Prospect,Adelaide,SA,-34.882076,138.594026
685500,Kensington Park,Adelaide,SA,-34.925943,138.654823
687000,Werribee,Melbourne,VIC,-37.913465,144.629894
690000,Gowrie,Canberra,ACT,-35.409169,149.104867
695000,Glendenning,Sydney,NSW,-33.740163,150.858887
695000,Mount Evelyn,Melbourne,VIC,-37.769539,145.380796
700000,North Strathfield,Sydney,NSW,-33.858687,151.089724
704000,Rooty Hill,Sydney,NSW,-33.771137,150.840829
705000,Croydon South,Melbourne,VIC,-37.811062,145.264918
705000,Hurstville,Sydney,NSW,-33.952801,151.086831
710000,Berowra Heights,Sydney,NSW,-33.60715,151.141285
710000,Cranbourne North,Melbourne,VIC,-38.081513,145.320902
710000,Croydon Park,Sydney,NSW,-33.893993,151.110243
710000,Jordan Springs,Sydney,NSW,-33.721496,150.729844
715000,Leeming,Perth,WA,-32.0867,115.856239
715000,Wentworth Point,Sydney,NSW,-33.827324,151.078896
717000,Deer Park,Melbourne,VIC,-37.762258,144.758723
720000,Albion,Melbourne,VIC,-37.783973,144.824132
720000,Erskine Park,Sydney,NSW,-33.801013,150.799791
730000,Beaconsfield,Melbourne,VIC,-38.057609,145.38594
730000,Holroyd,Sydney,NSW,-33.831844,150.998038
730000,Ingleburn,Sydney,NSW,-34.001818,150.871513
730000,Tarneit,Melbourne,VIC,-37.839634,144.656427
730000,Taylors Lakes,Melbourne,VIC,-37.705757,144.795509
732000,St Lucia,Brisbane,QLD,-27.498272,152.997789
735000,Barton,Canberra,ACT,-35.312441,149.132937
740000,Fairfield West,Sydney,NSW,-33.869633,150.916146
740000,Reservoir,Melbourne,VIC,-37.710341,145.024086
747000,Prestons,Sydney,NSW,-33.953623,150.87063
749999,Kilsyth,Melbourne,VIC,-37.808548,145.306373
750000,Caulfield North,Melbourne,VIC,-37.867725,145.027109
758000,Carlingford,Sydney,NSW,-33.764716,151.045644
761000,Sunshine North,Melbourne,VIC,-37.767083,144.828272
765000,Alderley,Brisbane,QLD,-27.427905,152.99666
765000,Surry Hills,Sydney,NSW,-33.884993,151.211927
775000,Bonner,Canberra,ACT,-35.161268,149.132199
775000,Engadine,Sydney,NSW,-34.057006,151.001477
777000,Sunshine,Melbourne,VIC,-37.797928,144.8255
780000,Bondi Junction,Sydney,NSW,-33.892071,151.251866
780000,Ryde,Sydney,NSW,-33.82128,151.10562
785000,Bardon,Brisbane,QLD,-27.464905,152.987973
790000,McLaren Flat,Adelaide,SA,-35.209171,138.585235
800000,Kealba,Melbourne,VIC,-37.736298,144.831147
800000,Prestons,Sydney,NSW,-33.943431,150.854091
810000,Darlinghurst,Sydney,NSW,-33.8786,151.225181
820000,Ryde,Sydney,NSW,-33.801886,151.112766
820000,Tecoma,Melbourne,VIC,-37.911173,145.341041
825000,Parramatta,Sydney,NSW,-33.810506,151.005772
835000,Keysborough,Melbourne,VIC,-37.984738,145.170544
839000,Scarborough,Perth,WA,-31.887598,115.768767
843000,Elizabeth Bay,Sydney,NSW,-33.872207,151.227897
850000,Macquarie Park,Sydney,NSW,-33.774597,151.12192
850000,Sandringham,Melbourne,VIC,-37.945659,145.006404
850500,Rochedale,Brisbane,QLD,-27.569773,153.120168
862500,Berowra Heights,Sydney,NSW,-33.607338,151.143253
862500,White Gum Valley,Perth,WA,-32.05792,115.762867
867500,Baulkham Hills,Sydney,NSW,-33.745649,150.985964
870000,West Hoxton,Sydney,NSW,-33.932278,150.84464
885000,Gordon Park,Brisbane,QLD,-27.413975,153.024696
885500,Ringwood,Melbourne,VIC,-37.813221,145.225675
886000,Macleod,Melbourne,VIC,-37.721982,145.075647
886500,Mitcham,Melbourne,VIC,-37.815114,145.193869
890000,Bentleigh East,Melbourne,VIC,-37.933064,145.061847
890000,Padstow,Sydney,NSW,-33.965148,151.033764
905000,Watson,Canberra,ACT,-35.228905,149.162669
910000,Berwick,Melbourne,VIC,-38.0302,145.358964
910000,Chipping Norton,Sydney,NSW,-33.9114,150.963406
914000,Menai,Sydney,NSW,-34.011145,151.014174
920000,Essendon,Melbourne,VIC,-37.7494,144.89982
921000,Myrtle Bank,Adelaide,SA,-34.958504,138.628086
933000,Blackburn South,Melbourne,VIC,-37.837077,145.155342
951888,Narwee,Sydney,NSW,-33.939774,151.065997
955000,Wahroonga,Sydney,NSW,-33.714529,151.13575
960000,Mitcham,Melbourne,VIC,-37.826845,145.198403
965000,Dover Heights,Sydney,NSW,-33.878484,151.279423
970000,Chelsea,Melbourne,VIC,-38.047197,145.115472
970000,Kellyville Ridge,Sydney,NSW,-33.710408,150.918471
975000,Norman Park,Brisbane,QLD,-27.470869,153.063239
976000,Northmead,Sydney,NSW,-33.789475,150.978217
1000000,Iluka,Perth,WA,-31.737209,115.723597
1000000,Mont Albert,Melbourne,VIC,-37.81792,145.11344
1000000,Newstead,Brisbane,QLD,-27.451215,153.045386
1005000,Skye,Melbourne,VIC,-38.114315,145.195268
1020000,Yarraville,Melbourne,VIC,-37.812907,144.880843
1025000,Kellyville,Sydney,NSW,-33.713906,150.956713
1030000,Greystanes,Sydney,NSW,-33.826913,150.93233
1035000,Engadine,Sydney,NSW,-34.065244,151.016459
1040000,Manning,Perth,WA,-32.016027,115.867993
1050000,Chipping Norton,Sydney,NSW,-33.928944,150.946638
1050000,Doncaster,Melbourne,VIC,-37.782512,145.128153
1050000,Hornsby Heights,Sydney,NSW,-33.674982,151.102792
1050000,Sydney,Sydney,NSW,-33.874468,151.204738
1050000,Warriewood,Sydney,NSW,-33.683823,151.286638
1065000,Beaconsfield,Melbourne,VIC,-38.051982,145.36101
1067500,Mount Eliza,Melbourne,VIC,-38.173112,145.089096
1071000,Gymea,Sydney,NSW,-34.032664,151.083528
1075000,North Melbourne,Melbourne,VIC,-37.798607,144.94965
1100000,Pennant Hills,Sydney,NSW,-33.747359,151.077002
1105000,Panania,Sydney,NSW,-33.963694,150.993517
1115000,Brunswick West,Melbourne,VIC,-37.771545,144.940782
1117000,Glen Waverley,Melbourne,VIC,-37.890307,145.183223
1120000,Westleigh,Sydney,NSW,-33.715534,151.065266
1130000,Niddrie,Melbourne,VIC,-37.734949,144.88119
1150000,Templestowe Lower,Melbourne,VIC,-37.771188,145.110527
1160000,Stanhope Gardens,Sydney,NSW,-33.720481,150.925685
1185000,Winston Hills,Sydney,NSW,-33.775208,150.969417
1200000,Dingley Village,Melbourne,VIC,-37.978156,145.127095
1200000,Fremantle,Perth,WA,-32.058392,115.757179
1200000,Highgate Hill,Brisbane,QLD,-27.488207,153.012557
1200000,Manly,Brisbane,QLD,-27.459674,153.18584
1200000,Mount Eliza,Melbourne,VIC,-38.170135,145.087777
1210000,Montmorency,Melbourne,VIC,-37.721596,145.125669
1217000,Woollahra,Sydney,NSW,-33.886837,151.241988
1220000,Keysborough,Melbourne,VIC,-38.003036,145.183195
1230000,Bexley North,Sydney,NSW,-33.936959,151.117565
1250000,Richmond,Melbourne,VIC,-37.811461,144.991966
1275000,Balmain,Sydney,NSW,-33.860675,151.181711
1300000,Burwood,Melbourne,VIC,-37.84741,145.122555
1305000,Bentleigh,Melbourne,VIC,-37.923361,145.04817
1310000,Pennant Hills,Sydney,NSW,-33.750362,151.081123
1330000,Waterloo,Sydney,NSW,-33.901451,151.210672
1335000,Wynnum,Brisbane,QLD,-27.44493,153.164796
1340000,Dural,Sydney,NSW,-33.70898,151.028307
1350000,Cromer,Sydney,NSW,-33.733538,151.272577
1375000,Aspendale,Melbourne,VIC,-38.03331,145.104638
1380000,Bentleigh,Melbourne,VIC,-37.925543,145.028545
1380000,Ivanhoe East,Melbourne,VIC,-37.771123,145.068398
1390000,Plenty,Melbourne,VIC,-37.671037,145.118183
1450000,Glen Waverley,Melbourne,VIC,-37.881351,145.152948
1460000,Bondi,Sydney,NSW,-33.895219,151.259673
1462500,Elwood,Melbourne,VIC,-37.881335,144.993513
1480000,Killarney Heights,Sydney,NSW,-33.75506,151.222482
1490000,Kellyville,Sydney,NSW,-33.680367,150.95668
1505000,Carindale,Brisbane,QLD,-27.533369,153.121443
1510000,Bulleen,Melbourne,VIC,-37.764232,145.09249
1510000,Cremorne,Sydney,NSW,-33.822757,151.231631
1550000,Glen Waverley,Melbourne,VIC,-37.876412,145.159601
1560000,Carlingford,Sydney,NSW,-33.777398,151.055115
1600000,Donvale,Melbourne,VIC,-37.80383,145.199738
1600000,Pymble,Sydney,NSW,-33.738876,151.13632
1650000,Darlinghurst,Sydney,NSW,-33.877332,151.228636
1650000,St Ives,Sydney,NSW,-33.730989,151.16486
1670000,Bondi Beach,Sydney,NSW,-33.885522,151.270419
1715000,Illawong,Sydney,NSW,-33.996346,151.045469
1720000,Caringbah South,Sydney,NSW,-34.054188,151.119409
1800000,Neutral Bay,Sydney,NSW,-33.832435,151.218433
1838000,Middle Cove,Sydney,NSW,-33.789373,151.205848
1863000,Mosman,Sydney,NSW,-33.817532,151.23484
1900000,St Ives,Sydney,NSW,-33.713914,151.169358
1910000,North Sydney,Sydney,NSW,-33.838095,151.203754
2030000,Beaumaris,Melbourne,VIC,-37.976802,145.046279
2050000,Killara,Sydney,NSW,-33.770098,151.16156
2090000,Kellyville,Sydney,NSW,-33.711159,150.964992
2300000,Connells Point,Sydney,NSW,-33.989696,151.088046
2310000,Cammeray,Sydney,NSW,-33.82333,151.21077
2330000,Randwick,Sydney,NSW,-33.921497,151.24234
2555000,Paddington,Sydney,NSW,-33.886583,151.232411
2805000,Maroubra,Sydney,NSW,-33.943165,151.227983
3550000,Sandringham,Melbourne,VIC,-37.960362,145.011414
3575000,Northbridge,Sydney,NSW,-33.809529,151.219312
3650000,Balgowlah Heights,Sydney,NSW,-33.80313,151.268538
4000000,Woollahra,Sydney,NSW,-33.887971,151.242852
4380500,Dover Heights,Sydney,NSW,-33.866196,151.280847
6100550,Drummoyne,Sydney,NSW,-33.847983,151.156603
147000,Midland,Perth,WA,-31.89202,116.009094
161000,Cockburn Central,Perth,WA,-32.126699,115.856454
165000,Carlton,Melbourne,VIC,-37.799571,144.973464
168000,Golden Bay,Perth,WA,-32.421072,115.763572
170000,Yanchep,Perth,WA,-31.552357,115.628921
215000,Elizabeth East,Adelaide,SA,-34.719949,138.683635
215000,Semaphore,Adelaide,SA,-34.842515,138.479234
230000,Salisbury Downs,Adelaide,SA,-34.767614,138.619022
239000,Christie Downs,Adelaide,SA,-35.130133,138.49205
240888,Greenacres,Adelaide,SA,-34.869124,138.623964
250000,Armadale,Perth,WA,-32.136112,116.011278
250000,Werribee,Melbourne,VIC,-37.892934,144.642264
260000,Cooloongup,Perth,WA,-32.299139,115.760138
263000,Christie Downs,Adelaide,SA,-35.133824,138.487988
270000,Noranda,Perth,WA,-31.870812,115.896274
280000,Evanston Gardens,Adelaide,SA,-34.625173,138.726215
287000,West End,Brisbane,QLD,-27.480271,153.002481
295200,Adelaide,Adelaide,SA,-34.927152,138.610655
300000,Cooloongup,Perth,WA,-32.304496,115.749867
302000,Forrestfield,Perth,WA,-31.990631,115.994112
305000,Para Hills,Adelaide,SA,-34.810778,138.665883
305000,Parkinson,Brisbane,QLD,-27.641509,153.021891
305500,St Marys,Sydney,NSW,-33.768554,150.783617
313000,Penrith,Sydney,NSW,-33.762478,150.707876
315000,Aldinga Beach,Adelaide,SA,-35.269344,138.454009
315000,Salisbury,Adelaide,SA,-34.761023,138.639685
315500,Queenstown,Adelaide,SA,-34.858671,138.503997
320000,Acacia Ridge,Brisbane,QLD,-27.579269,153.018264
320000,West Lakes,Adelaide,SA,-34.873941,138.503026
326000,Clayfield,Brisbane,QLD,-27.413851,153.06139
329000,Elsternwick,Melbourne,VIC,-37.884824,145.00847
333000,Runcorn,Brisbane,QLD,-27.586315,153.073671
337000,Phillip,Canberra,ACT,-35.346715,149.090254
340000,Calamvale,Brisbane,QLD,-27.628316,153.047631
340000,Maylands,Perth,WA,-31.930467,115.898111
345000,Morphett Vale,Adelaide,SA,-35.108945,138.534052
346000,North Melbourne,Melbourne,VIC,-37.794768,144.942123
350000,Manly West,Brisbane,QLD,-27.456405,153.168545
350000,South Brisbane,Brisbane,QLD,-27.473137,153.016215
350000,South Lake,Perth,WA,-32.103946,115.831668
350000,Trott Park,Adelaide,SA,-35.076554,138.541384
351000,Surrey Downs,Adelaide,SA,-34.804282,138.707139
352000,Herne Hill,Perth,WA,-31.829749,116.014049
353000,Forest Lake,Brisbane,QLD,-27.626831,152.947206
354000,Leumeah,Sydney,NSW,-34.054531,150.829286
357500,Pooraka,Adelaide,SA,-34.825659,138.63357
357500,Warwick Farm,Sydney,NSW,-33.915971,150.932532
360000,St Kilda,Melbourne,VIC,-37.864899,144.986384
370000,Bassendean,Perth,WA,-31.896516,115.938888
370000,Harkness,Melbourne,VIC,-37.677051,144.543911
373000,Carseldine,Brisbane,QLD,-27.354967,153.007784
375000,Butler,Perth,WA,-31.635047,115.696536
375000,Carseldine,Brisbane,QLD,-27.35689,153.007662
375000,Melton South,Melbourne,VIC,-37.739175,144.574104
375500,Bentleigh,Melbourne,VIC,-37.916167,145.045326
376000,Glenelg East,Adelaide,SA,-34.986736,138.528386
380000,Mirrabooka,Perth,WA,-31.850217,115.860094
385000,Andrews Farm,Adelaide,SA,-34.685637,138.659895
390000,Ottoway,Adelaide,SA,-34.844481,138.534617
390000,Preston,Melbourne,VIC,-37.753116,145.011685
392000,Salisbury Downs,Adelaide,SA,-34.774818,138.634518
395000,Kinross,Perth,WA,-31.723812,115.739655
395000,Old Reynella,Adelaide,SA,-35.101789,138.541954
395000,Whittlesea,Melbourne,VIC,-37.50731,145.1443
399000,Banksia Park,Adelaide,SA,-34.808612,138.735787
400000,Eden Hill,Perth,WA,-31.888235,115.93635
400000,Pakenham,Melbourne,VIC,-38.059497,145.496484
408000,Morphett Vale,Adelaide,SA,-35.111142,138.534835
410000,Canning Vale,Perth,WA,-32.090739,115.907787
410000,Paddington,Sydney,NSW,-33.882479,151.231255
410000,West Footscray,Melbourne,VIC,-37.808978,144.869313
412000,Glenalta,Adelaide,SA,-35.015732,138.631584
413000,Glengowrie,Adelaide,SA,-34.990611,138.526443
415000,Blacktown,Sydney,NSW,-33.750648,150.920736
415000,Kangaroo Point,Brisbane,QLD,-27.478356,153.041219
415000,Lalor,Melbourne,VIC,-37.672655,145.022191
415000,Salisbury Downs,Adelaide,SA,-34.765311,138.617156
417000,Aldinga Beach,Adelaide,SA,-35.275377,138.453395
418000,Walkley Heights,Adelaide,SA,-34.840298,138.639094
420000,Caversham,Perth,WA,-31.877471,115.956725
420000,Charnwood,Canberra,ACT,-35.203556,149.032312
420000,Pakenham,Melbourne,VIC,-38.066361,145.495072
420000,Pakenham,Melbourne,VIC,-38.052723,145.472001
420000,St Marys,Sydney,NSW,-33.770896,150.786046
420000,Wyndham Vale,Melbourne,VIC,-37.878852,144.628367
420000,Yarra Junction,Melbourne,VIC,-37.783448,145.622639
423500,Seaford Rise,Adelaide,SA,-35.208646,138.48483
425000,Fairfield,Sydney,NSW,-33.873914,150.948076
430000,Alkimos,Perth,WA,-31.621113,115.682661
430000,Brabham,Perth,WA,-31.816437,115.973021
430000,Wyndham Vale,Melbourne,VIC,-37.877664,144.630791
433000,Maida Vale,Perth,WA,-31.949869,116.015884
443000,Annerley,Brisbane,QLD,-27.507301,153.033077
445000,Mount Druitt,Sydney,NSW,-33.77129,150.815516
445000,Richmond,Melbourne,VIC,-37.822802,144.999656
450000,Bedford,Perth,WA,-31.91217,115.897997
450000,Palmyra,Perth,WA,-32.042019,115.793292
450000,St Marys,Sydney,NSW,-33.769422,150.784823
455000,Clearview,Adelaide,SA,-34.86653,138.615694
455000,Deer Park,Melbourne,VIC,-37.77504,144.771976
455000,Hoppers Crossing,Melbourne,VIC,-37.870113,144.68856
455000,Taringa,Brisbane,QLD,-27.494285,152.983197
459000,Mickleham,Melbourne,VIC,-37.528195,144.902611
460000,Harrisdale,Perth,WA,-32.119963,115.931132
460000,Keilor Downs,Melbourne,VIC,-37.713284,144.786613
463000,Modbury Heights,Adelaide,SA,-34.814696,138.671258
465000,Corinda,Brisbane,QLD,-27.538195,152.984601
466000,South Brisbane,Brisbane,QLD,-27.478965,153.014427
470000,Campsie,Sydney,NSW,-33.909352,151.105891
470000,Shoalwater,Perth,WA,-32.287469,115.707168
475000,Toongabbie,Sydney,NSW,-33.786029,150.957234
480000,Lesmurdie,Perth,WA,-31.995576,116.060381
480000,McLaren Vale,Adelaide,SA,-35.221107,138.548728
